national_industry_code,naics_industry_code,industry_group_code,subsector_code,sector_code,national_industry_desc,naics_industry_desc,industry_group_desc,subsector_desc,sector_desc
423690,42369,4236,423,42,Other Electronic Parts and Equipment Merchant Wholesalers,Other Electronic Parts and Equipment Merchant Wholesalers,Household Appliances and Electrical and Electronic Goods Merchant Wholesalers,"Merchant Wholesalers, Durable Goods",Wholesale Trade
423710,42371,4237,423,42,Hardware Merchant Wholesalers,Hardware Merchant Wholesalers,"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers","Merchant Wholesalers, Durable Goods",Wholesale Trade
423720,42372,4237,423,42,Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers,Plumbing and Heating Equipment and Supplies (Hydronics) Merchant Wholesalers,"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers","Merchant Wholesalers, Durable Goods",Wholesale Trade
423730,42373,4237,423,42,Warm Air Heating and Air-Conditioning Equipment and Supplies Merchant Wholesalers,Warm Air Heating and Air-Conditioning Equipment and Supplies Merchant Wholesalers,"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers","Merchant Wholesalers, Durable Goods",Wholesale Trade
423740,42374,4237,423,42,Refrigeration Equipment and Supplies Merchant Wholesalers,Refrigeration Equipment and Supplies Merchant Wholesalers,"Hardware, and Plumbing and Heating Equipment and Supplies Merchant Wholesalers","Merchant Wholesalers, Durable Goods",Wholesale Trade
423810,42381,4238,423,42,Construction and Mining (except Oil Well) Machinery and Equipment Merchant Wholesalers,Construction and Mining (except Oil Well) Machinery and Equipment Merchant Wholesalers,"Machinery, Equipment, and Supplies Merchant Wholesalers","Merchant Wholesalers, Durable Goods",Wholesale Trade
423820,42382,4238,423,42,Farm and Garden Machinery and Equipment Merchant Wholesalers,Farm and Garden Machinery and Equipment Merchant Wholesalers,"Machinery, Equipment, and Supplies Merchant Wholesalers","Merchant Wholesalers, Durable Goods",Wholesale Trade
423830,42383,4238,423,42,Industrial Machinery and Equipment Merchant Wholesalers,Industrial Machinery and Equipment Merchant Wholesalers,"Machinery, Equipment, and Supplies Merchant Wholesalers","Merchant Wholesalers, Durable Goods",Wholesale Trade
423840,42384,4238,423,42,Industrial Supplies Merchant Wholesalers,Industrial Supplies Merchant Wholesalers,"Machinery, Equipment, and Supplies Merchant Wholesalers","Merchant Wholesalers, Durable Goods",Wholesale Trade
423850,42385,4238,423,42,Service Establishment Equipment and Supplies Merchant Wholesalers,Service Establishment Equipment and Supplies Merchant Wholesalers,"Machinery, Equipment, and Supplies Merchant Wholesalers","Merchant Wholesalers, Durable Goods",Wholesale Trade
423860,42386,4238,423,42,Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers,Transportation Equipment and Supplies (except Motor Vehicle) Merchant Wholesalers,"Machinery, Equipment, and Supplies Merchant Wholesalers","Merchant Wholesalers, Durable Goods",Wholesale Trade
423910,42391,4239,423,42,Sporting and Recreational Goods and Supplies Merchant Wholesalers,Sporting and Recreational Goods and Supplies Merchant Wholesalers,Miscellaneous Durable Goods Merchant Wholesalers,"Merchant Wholesalers, Durable Goods",Wholesale Trade
423920,42392,4239,423,42,Toy and Hobby Goods and Supplies Merchant Wholesalers,Toy and Hobby Goods and Supplies Merchant Wholesalers,Miscellaneous Durable Goods Merchant Wholesalers,"Merchant Wholesalers, Durable Goods",Wholesale Trade
423930,42393,4239,423,42,Recyclable Material Merchant Wholesalers,Recyclable Material Merchant Wholesalers,Miscellaneous Durable Goods Merchant Wholesalers,"Merchant Wholesalers, Durable Goods",Wholesale Trade
423940,42394,4239,423,42,"Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers","Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesalers",Miscellaneous Durable Goods Merchant Wholesalers,"Merchant Wholesalers, Durable Goods",Wholesale Trade
423990,42399,4239,423,42,Other Miscellaneous Durable Goods Merchant Wholesalers,Other Miscellaneous Durable Goods Merchant Wholesalers,Miscellaneous Durable Goods Merchant Wholesalers,"Merchant Wholesalers, Durable Goods",Wholesale Trade
424110,42411,4241,424,42,Printing and Writing Paper Merchant Wholesalers,Printing and Writing Paper Merchant Wholesalers,Paper and Paper Product Merchant Wholesalers,"Merchant Wholesalers, Nondurable Goods",Wholesale Trade
424120,42412,4241,424,42,Stationery and Office Supplies Merchant Wholesalers,Stationery and Office Supplies Merchant Wholesalers,Paper and Paper Product Merchant Wholesalers,"Merchant Wholesalers, Nondurable Goods",Wholesale Trade
424130,42413,4241,424,42,Industrial and Personal Service Paper Merchant Wholesalers,Industrial and Personal Service Paper Merchant Wholesalers,Paper and Paper Product Merchant Wholesalers,"Merchant Wholesalers, Nondurable Goods",Wholesale Trade
424210,42421,4242,424,42,Drugs and Druggists' Sundries Merchant Wholesalers,Drugs and Druggists' Sundries Merchant Wholesalers,Drugs and Druggists' Sundries Merchant Wholesalers,"Merchant Wholesalers, Nondurable Goods",Wholesale Trade
424310,42431,4243,424,42,"Piece Goods, Notions, and Other Dry Goods Merchant Wholesalers","Piece Goods, Notions, and Other Dry Goods Merchant Wholesalers","Apparel, Piece Goods, and Notions Merchant Wholesalers","Merchant Wholesalers, Nondurable Goods",Wholesale Trade
424320,42432,4243,424,42,Men's and Boys' Clothing and Furnishings Merchant Wholesalers,Men's and Boys' Clothing and Furnishings Merchant Wholesalers,"Apparel, Piece Goods, and Notions Merchant Wholesalers","Merchant Wholesalers, Nondurable Goods",Wholesale Trade
424330,42433,4243,424,42,"Women's, Children's, and Infants' Clothing and Accessories Merchant Wholesalers","Women's, Children's, and Infants' Clothing and Accessories Merchant Wholesalers","Apparel, Piece Goods, and Notions Merchant Wholesalers","Merchant Wholesalers, Nondurable Goods",Wholesale Trade
424340,42434,4243,424,42,Footwear Merchant Wholesalers,Footwear Merchant Wholesalers,"Apparel, Piece Goods, and Notions Merchant Wholesalers","Merchant Wholesalers, Nondurable Goods",Wholesale Trade
424410,42441,4244,424,42,General Line Grocery Merchant Wholesalers,General Line Grocery Merchant Wholesalers,Grocery and Related Product Merchant Wholesalers,"Merchant Wholesalers, Nondurable Goods",Wholesale Trade
424420,42442,4244,424,42,Packaged Frozen Food Merchant Wholesalers,Packaged Frozen Food Merchant Wholesalers,Grocery and Related Product Merchant Wholesalers,"Merchant Wholesalers, Nondurable Goods",Wholesale Trade
424430,42443,4244,424,42,Dairy Product (except Dried or Canned) Merchant Wholesalers,Dairy Product (except Dried or Canned) Merchant Wholesalers,Grocery and Related Product Merchant Wholesalers,"Merchant Wholesalers, Nondurable Goods",Wholesale Trade
424440,42444,4244,424,42,Poultry and Poultry Product Merchant Wholesalers,Poultry and Poultry Product Merchant Wholesalers,Grocery and Related Product Merchant Wholesalers,"Merchant Wholesalers, Nondurable Goods",Wholesale Trade
424450,42445,4244,424,42,Confectionery Merchant Wholesalers,Confectionery Merchant Wholesalers,Grocery and Related Product Merchant Wholesalers,"Merchant Wholesalers, Nondurable Goods",Wholesale Trade
424460,42446,4244,424,42,Fish and Seafood Merchant Wholesalers,Fish and Seafood Merchant Wholesalers,Grocery and Related Product Merchant Wholesalers,"Merchant Wholesalers, Nondurable Goods",Wholesale Trade
424470,42447,4244,424,42,Meat and Meat Product Merchant Wholesalers,Meat and Meat Product Merchant Wholesalers,Grocery and Related Product Merchant Wholesalers,"Merchant Wholesalers, Nondurable Goods",Wholesale Trade
424480,42448,4244,424,42,Fresh Fruit and Vegetable Merchant Wholesalers,Fresh Fruit and Vegetable Merchant Wholesalers,Grocery and Related Product Merchant Wholesalers,"Merchant Wholesalers, Nondurable Goods",Wholesale Trade
424490,42449,4244,424,42,Other Grocery and Related Products Merchant Wholesalers,Other Grocery and Related Products Merchant Wholesalers,Grocery and Related Product Merchant Wholesalers,"Merchant Wholesalers, Nondurable Goods",Wholesale Trade
424510,42451,4245,424,42,Grain and Field Bean Merchant Wholesalers,Grain and Field Bean Merchant Wholesalers,Farm Product Raw Material Merchant Wholesalers,"Merchant Wholesalers, Nondurable Goods",Wholesale Trade
424520,42452,4245,424,42,Livestock Merchant Wholesalers,Livestock Merchant Wholesalers,Farm Product Raw Material Merchant Wholesalers,"Merchant Wholesalers, Nondurable Goods",Wholesale Trade
424590,42459,4245,424,42,Other Farm Product Raw Material Merchant Wholesalers,Other Farm Product Raw Material Merchant Wholesalers,Farm Product Raw Material Merchant Wholesalers,"Merchant Wholesalers, Nondurable Goods",Wholesale Trade
424610,42461,4246,424,42,Plastics Materials and Basic Forms and Shapes Merchant Wholesalers,Plastics Materials and Basic Forms and Shapes Merchant Wholesalers,Chemical and Allied Products Merchant Wholesalers,"Merchant Wholesalers, Nondurable Goods",Wholesale Trade
424690,42469,4246,424,42,Other Chemical and Allied Products Merchant Wholesalers,Other Chemical and Allied Products Merchant Wholesalers,Chemical and Allied Products Merchant Wholesalers,"Merchant Wholesalers, Nondurable Goods",Wholesale Trade
424710,42471,4247,424,42,Petroleum Bulk Stations and Terminals,Petroleum Bulk Stations and Terminals,Petroleum and Petroleum Products Merchant Wholesalers,"Merchant Wholesalers, Nondurable Goods",Wholesale Trade
424720,42472,4247,424,42,Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),Petroleum and Petroleum Products Merchant Wholesalers,"Merchant Wholesalers, Nondurable Goods",Wholesale Trade
424810,42481,4248,424,42,Beer and Ale Merchant Wholesalers,Beer and Ale Merchant Wholesalers,"Beer, Wine, and Distilled Alcoholic Beverage Merchant Wholesalers","Merchant Wholesalers, Nondurable Goods",Wholesale Trade
424820,42482,4248,424,42,Wine and Distilled Alcoholic Beverage Merchant Wholesalers,Wine and Distilled Alcoholic Beverage Merchant Wholesalers,"Beer, Wine, and Distilled Alcoholic Beverage Merchant Wholesalers","Merchant Wholesalers, Nondurable Goods",Wholesale Trade
424910,42491,4249,424,42,Farm Supplies Merchant Wholesalers,Farm Supplies Merchant Wholesalers,Miscellaneous Nondurable Goods Merchant Wholesalers,"Merchant Wholesalers, Nondurable Goods",Wholesale Trade
424920,42492,4249,424,42,"Book, Periodical, and Newspaper Merchant Wholesalers","Book, Periodical, and Newspaper Merchant Wholesalers",Miscellaneous Nondurable Goods Merchant Wholesalers,"Merchant Wholesalers, Nondurable Goods",Wholesale Trade
424930,42493,4249,424,42,"Flower, Nursery Stock, and Florists' Supplies Merchant Wholesalers","Flower, Nursery Stock, and Florists' Supplies Merchant Wholesalers",Miscellaneous Nondurable Goods Merchant Wholesalers,"Merchant Wholesalers, Nondurable Goods",Wholesale Trade
424940,42494,4249,424,42,Tobacco and Tobacco Product Merchant Wholesalers,Tobacco and Tobacco Product Merchant Wholesalers,Miscellaneous Nondurable Goods Merchant Wholesalers,"Merchant Wholesalers, Nondurable Goods",Wholesale Trade
424950,42495,4249,424,42,"Paint, Varnish, and Supplies Merchant Wholesalers","Paint, Varnish, and Supplies Merchant Wholesalers",Miscellaneous Nondurable Goods Merchant Wholesalers,"Merchant Wholesalers, Nondurable Goods",Wholesale Trade
424990,42499,4249,424,42,Other Miscellaneous Nondurable Goods Merchant Wholesalers,Other Miscellaneous Nondurable Goods Merchant Wholesalers,Miscellaneous Nondurable Goods Merchant Wholesalers,"Merchant Wholesalers, Nondurable Goods",Wholesale Trade
425110,42511,4251,425,42,Business to Business Electronic Markets,Business to Business Electronic Markets,Wholesale Electronic Markets and Agents and Brokers,Wholesale Electronic Markets and Agents and Brokers,Wholesale Trade
425120,42512,4251,425,42,Wholesale Trade Agents and Brokers,Wholesale Trade Agents and Brokers,Wholesale Electronic Markets and Agents and Brokers,Wholesale Electronic Markets and Agents and Brokers,Wholesale Trade
441110,44111,4411,441,44-45,New Car Dealers,New Car Dealers,Automobile Dealers,Motor Vehicle and Parts Dealers,Retail Trade
441120,44112,4411,441,44-45,Used Car Dealers,Used Car Dealers,Automobile Dealers,Motor Vehicle and Parts Dealers,Retail Trade
441210,44121,4412,441,44-45,Recreational Vehicle Dealers,Recreational Vehicle Dealers,Other Motor Vehicle Dealers,Motor Vehicle and Parts Dealers,Retail Trade
441222,44122,4412,441,44-45,Boat Dealers,"Motorcycle, Boat, and Other Motor Vehicle Dealers",Other Motor Vehicle Dealers,Motor Vehicle and Parts Dealers,Retail Trade
441228,44122,4412,441,44-45,"Motorcycle, ATV, and All Other Motor Vehicle Dealers","Motorcycle, Boat, and Other Motor Vehicle Dealers",Other Motor Vehicle Dealers,Motor Vehicle and Parts Dealers,Retail Trade
441310,44131,4413,441,44-45,Automotive Parts and Accessories Stores,Automotive Parts and Accessories Stores,"Automotive Parts, Accessories, and Tire Stores",Motor Vehicle and Parts Dealers,Retail Trade
441320,44132,4413,441,44-45,Tire Dealers,Tire Dealers,"Automotive Parts, Accessories, and Tire Stores",Motor Vehicle and Parts Dealers,Retail Trade
442110,44211,4421,442,44-45,Furniture Stores,Furniture Stores,Furniture Stores,Furniture and Home Furnishings Stores,Retail Trade
442210,44221,4422,442,44-45,Floor Covering Stores,Floor Covering Stores,Home Furnishings Stores,Furniture and Home Furnishings Stores,Retail Trade
442291,44229,4422,442,44-45,Window Treatment Stores,Other Home Furnishings Stores,Home Furnishings Stores,Furniture and Home Furnishings Stores,Retail Trade
442299,44229,4422,442,44-45,All Other Home Furnishings Stores,Other Home Furnishings Stores,Home Furnishings Stores,Furniture and Home Furnishings Stores,Retail Trade
443141,44314,4431,443,44-45,Household Appliance Stores,Electronics and Appliance Stores,Electronics and Appliance Stores,Electronics and Appliance Stores,Retail Trade
443142,44314,4431,443,44-45,Electronics Stores,Electronics and Appliance Stores,Electronics and Appliance Stores,Electronics and Appliance Stores,Retail Trade
444110,44411,4441,444,44-45,Home Centers,Home Centers,Building Material and Supplies Dealers,Building Material and Garden Equipment and Supplies Dealers,Retail Trade
444120,44412,4441,444,44-45,Paint and Wallpaper Stores,Paint and Wallpaper Stores,Building Material and Supplies Dealers,Building Material and Garden Equipment and Supplies Dealers,Retail Trade
444130,44413,4441,444,44-45,Hardware Stores,Hardware Stores,Building Material and Supplies Dealers,Building Material and Garden Equipment and Supplies Dealers,Retail Trade
444190,44419,4441,444,44-45,Other Building Material Dealers,Other Building Material Dealers,Building Material and Supplies Dealers,Building Material and Garden Equipment and Supplies Dealers,Retail Trade
444210,44421,4442,444,44-45,Outdoor Power Equipment Stores,Outdoor Power Equipment Stores,Lawn and Garden Equipment and Supplies Stores,Building Material and Garden Equipment and Supplies Dealers,Retail Trade
444220,44422,4442,444,44-45,"Nursery, Garden Center, and Farm Supply Stores","Nursery, Garden Center, and Farm Supply Stores",Lawn and Garden Equipment and Supplies Stores,Building Material and Garden Equipment and Supplies Dealers,Retail Trade
445110,44511,4451,445,44-45,Supermarkets and Other Grocery (except Convenience) Stores,Supermarkets and Other Grocery (except Convenience) Stores,Grocery Stores,Food and Beverage Stores,Retail Trade
445120,44512,4451,445,44-45,Convenience Stores,Convenience Stores,Grocery Stores,Food and Beverage Stores,Retail Trade
445210,44521,4452,445,44-45,Meat Markets,Meat Markets,Specialty Food Stores,Food and Beverage Stores,Retail Trade
445220,44522,4452,445,44-45,Fish and Seafood Markets,Fish and Seafood Markets,Specialty Food Stores,Food and Beverage Stores,Retail Trade
445230,44523,4452,445,44-45,Fruit and Vegetable Markets,Fruit and Vegetable Markets,Specialty Food Stores,Food and Beverage Stores,Retail Trade
445291,44529,4452,445,44-45,Baked Goods Stores,Other Specialty Food Stores,Specialty Food Stores,Food and Beverage Stores,Retail Trade
445292,44529,4452,445,44-45,Confectionery and Nut Stores,Other Specialty Food Stores,Specialty Food Stores,Food and Beverage Stores,Retail Trade
445299,44529,4452,445,44-45,All Other Specialty Food Stores,Other Specialty Food Stores,Specialty Food Stores,Food and Beverage Stores,Retail Trade
445310,44531,4453,445,44-45,"Beer, Wine, and Liquor Stores","Beer, Wine, and Liquor Stores","Beer, Wine, and Liquor Stores",Food and Beverage Stores,Retail Trade
446110,44611,4461,446,44-45,Pharmacies and Drug Stores,Pharmacies and Drug Stores,Health and Personal Care Stores,Health and Personal Care Stores,Retail Trade
446120,44612,4461,446,44-45,"Cosmetics, Beauty Supplies, and Perfume Stores","Cosmetics, Beauty Supplies, and Perfume Stores",Health and Personal Care Stores,Health and Personal Care Stores,Retail Trade
446130,44613,4461,446,44-45,Optical Goods Stores,Optical Goods Stores,Health and Personal Care Stores,Health and Personal Care Stores,Retail Trade
446191,44619,4461,446,44-45,Food (Health) Supplement Stores,Other Health and Personal Care Stores,Health and Personal Care Stores,Health and Personal Care Stores,Retail Trade
446199,44619,4461,446,44-45,All Other Health and Personal Care Stores,Other Health and Personal Care Stores,Health and Personal Care Stores,Health and Personal Care Stores,Retail Trade
447110,44711,4471,447,44-45,Gasoline Stations with Convenience Stores,Gasoline Stations with Convenience Stores,Gasoline Stations,Gasoline Stations,Retail Trade
447190,44719,4471,447,44-45,Other Gasoline Stations,Other Gasoline Stations,Gasoline Stations,Gasoline Stations,Retail Trade
448110,44811,4481,448,44-45,Men's Clothing Stores,Men's Clothing Stores,Clothing Stores,Clothing and Clothing Accessories Stores,Retail Trade
448120,44812,4481,448,44-45,Women's Clothing Stores,Women's Clothing Stores,Clothing Stores,Clothing and Clothing Accessories Stores,Retail Trade
448130,44813,4481,448,44-45,Children's and Infants' Clothing Stores,Children's and Infants' Clothing Stores,Clothing Stores,Clothing and Clothing Accessories Stores,Retail Trade
448140,44814,4481,448,44-45,Family Clothing Stores,Family Clothing Stores,Clothing Stores,Clothing and Clothing Accessories Stores,Retail Trade
448150,44815,4481,448,44-45,Clothing Accessories Stores,Clothing Accessories Stores,Clothing Stores,Clothing and Clothing Accessories Stores,Retail Trade
448190,44819,4481,448,44-45,Other Clothing Stores,Other Clothing Stores,Clothing Stores,Clothing and Clothing Accessories Stores,Retail Trade
448210,44821,4482,448,44-45,Shoe Stores,Shoe Stores,Shoe Stores,Clothing and Clothing Accessories Stores,Retail Trade
448310,44831,4483,448,44-45,Jewelry Stores,Jewelry Stores,"Jewelry, Luggage, and Leather Goods Stores",Clothing and Clothing Accessories Stores,Retail Trade
448320,44832,4483,448,44-45,Luggage and Leather Goods Stores,Luggage and Leather Goods Stores,"Jewelry, Luggage, and Leather Goods Stores",Clothing and Clothing Accessories Stores,Retail Trade
451110,45111,4511,451,44-45,Sporting Goods Stores,Sporting Goods Stores,"Sporting Goods, Hobby, and Musical Instrument Stores","Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
451120,45112,4511,451,44-45,"Hobby, Toy, and Game Stores","Hobby, Toy, and Game Stores","Sporting Goods, Hobby, and Musical Instrument Stores","Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
451130,45113,4511,451,44-45,"Sewing, Needlework, and Piece Goods Stores","Sewing, Needlework, and Piece Goods Stores","Sporting Goods, Hobby, and Musical Instrument Stores","Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
451140,45114,4511,451,44-45,Musical Instrument and Supplies Stores,Musical Instrument and Supplies Stores,"Sporting Goods, Hobby, and Musical Instrument Stores","Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
451211,45121,4512,451,44-45,Book Stores,Book Stores and News Dealers,Book Stores and News Dealers,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
451212,45121,4512,451,44-45,News Dealers and Newsstands,Book Stores and News Dealers,Book Stores and News Dealers,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",Retail Trade
452210,45221,4522,452,44-45,Department Stores,Department Stores,Department Stores,General Merchandise Stores,Retail Trade
452311,45231,4523,452,44-45,Warehouse Clubs and Supercenters,"General Merchandise Stores, including Warehouse Clubs and Supercenters","General Merchandise Stores, including Warehouse Clubs and Supercenters",General Merchandise Stores,Retail Trade
452319,45231,4523,452,44-45,All Other General Merchandise Stores,"General Merchandise Stores, including Warehouse Clubs and Supercenters","General Merchandise Stores, including Warehouse Clubs and Supercenters",General Merchandise Stores,Retail Trade
453110,45311,4531,453,44-45,Florists,Florists,Florists,Miscellaneous Store Retailers,Retail Trade
453210,45321,4532,453,44-45,Office Supplies and Stationery Stores,Office Supplies and Stationery Stores,"Office Supplies, Stationery, and Gift Stores",Miscellaneous Store Retailers,Retail Trade
453220,45322,4532,453,44-45,"Gift, Novelty, and Souvenir Stores","Gift, Novelty, and Souvenir Stores","Office Supplies, Stationery, and Gift Stores",Miscellaneous Store Retailers,Retail Trade
453310,45331,4533,453,44-45,Used Merchandise Stores,Used Merchandise Stores,Used Merchandise Stores,Miscellaneous Store Retailers,Retail Trade
453910,45391,4539,453,44-45,Pet and Pet Supplies Stores,Pet and Pet Supplies Stores,Other Miscellaneous Store Retailers,Miscellaneous Store Retailers,Retail Trade
453920,45392,4539,453,44-45,Art Dealers,Art Dealers,Other Miscellaneous Store Retailers,Miscellaneous Store Retailers,Retail Trade
453930,45393,4539,453,44-45,Manufactured (Mobile) Home Dealers,Manufactured (Mobile) Home Dealers,Other Miscellaneous Store Retailers,Miscellaneous Store Retailers,Retail Trade
453991,45399,4539,453,44-45,Tobacco Stores,All Other Miscellaneous Store Retailers,Other Miscellaneous Store Retailers,Miscellaneous Store Retailers,Retail Trade
453998,45399,4539,453,44-45,All Other Miscellaneous Store Retailers (except Tobacco Stores),All Other Miscellaneous Store Retailers,Other Miscellaneous Store Retailers,Miscellaneous Store Retailers,Retail Trade
454110,45411,4541,454,44-45,Electronic Shopping and Mail-Order Houses,Electronic Shopping and Mail-Order Houses,Electronic Shopping and Mail-Order Houses,Nonstore Retailers,Retail Trade
454210,45421,4542,454,44-45,Vending Machine Operators,Vending Machine Operators,Vending Machine Operators,Nonstore Retailers,Retail Trade
454310,45431,4543,454,44-45,Fuel Dealers,Fuel Dealers,Direct Selling Establishments,Nonstore Retailers,Retail Trade
454390,45439,4543,454,44-45,Other Direct Selling Establishments,Other Direct Selling Establishments,Direct Selling Establishments,Nonstore Retailers,Retail Trade
481111,48111,4811,481,48-49,Scheduled Passenger Air Transportation,Scheduled Air Transportation,Scheduled Air Transportation,Air Transportation,Transportation and Warehousing
481112,48111,4811,481,48-49,Scheduled Freight Air Transportation,Scheduled Air Transportation,Scheduled Air Transportation,Air Transportation,Transportation and Warehousing
481211,48121,4812,481,48-49,Nonscheduled Chartered Passenger Air Transportation,Nonscheduled Air Transportation,Nonscheduled Air Transportation,Air Transportation,Transportation and Warehousing
481212,48121,4812,481,48-49,Nonscheduled Chartered Freight Air Transportation,Nonscheduled Air Transportation,Nonscheduled Air Transportation,Air Transportation,Transportation and Warehousing
481219,48121,4812,481,48-49,Other Nonscheduled Air Transportation,Nonscheduled Air Transportation,Nonscheduled Air Transportation,Air Transportation,Transportation and Warehousing
482111,48211,4821,482,48-49,Line-Haul Railroads,Rail Transportation,Rail Transportation,Rail Transportation,Transportation and Warehousing
482112,48211,4821,482,48-49,Short Line Railroads,Rail Transportation,Rail Transportation,Rail Transportation,Transportation and Warehousing
483111,48311,4831,483,48-49,Deep Sea Freight Transportation,"Deep Sea, Coastal, and Great Lakes Water Transportation","Deep Sea, Coastal, and Great Lakes Water Transportation",Water Transportation,Transportation and Warehousing
483112,48311,4831,483,48-49,Deep Sea Passenger Transportation,"Deep Sea, Coastal, and Great Lakes Water Transportation","Deep Sea, Coastal, and Great Lakes Water Transportation",Water Transportation,Transportation and Warehousing
483113,48311,4831,483,48-49,Coastal and Great Lakes Freight Transportation,"Deep Sea, Coastal, and Great Lakes Water Transportation","Deep Sea, Coastal, and Great Lakes Water Transportation",Water Transportation,Transportation and Warehousing
483114,48311,4831,483,48-49,Coastal and Great Lakes Passenger Transportation,"Deep Sea, Coastal, and Great Lakes Water Transportation","Deep Sea, Coastal, and Great Lakes Water Transportation",Water Transportation,Transportation and Warehousing
483211,48321,4832,483,48-49,Inland Water Freight Transportation,Inland Water Transportation,Inland Water Transportation,Water Transportation,Transportation and Warehousing
483212,48321,4832,483,48-49,Inland Water Passenger Transportation,Inland Water Transportation,Inland Water Transportation,Water Transportation,Transportation and Warehousing
484110,48411,4841,484,48-49,"General Freight Trucking, Local","General Freight Trucking, Local",General Freight Trucking,Truck Transportation,Transportation and Warehousing
484121,48412,4841,484,48-49,"General Freight Trucking, Long-Distance, Truckload","General Freight Trucking, Long-Distance",General Freight Trucking,Truck Transportation,Transportation and Warehousing
484122,48412,4841,484,48-49,"General Freight Trucking, Long-Distance, Less Than Truckload","General Freight Trucking, Long-Distance",General Freight Trucking,Truck Transportation,Transportation and Warehousing
484210,48421,4842,484,48-49,Used Household and Office Goods Moving,Used Household and Office Goods Moving,Specialized Freight Trucking,Truck Transportation,Transportation and Warehousing
484220,48422,4842,484,48-49,"Specialized Freight (except Used Goods) Trucking, Local","Specialized Freight (except Used Goods) Trucking, Local",Specialized Freight Trucking,Truck Transportation,Transportation and Warehousing
484230,48423,4842,484,48-49,"Specialized Freight (except Used Goods) Trucking, Long-Distance","Specialized Freight (except Used Goods) Trucking, Long-Distance",Specialized Freight Trucking,Truck Transportation,Transportation and Warehousing
485111,48511,4851,485,48-49,Mixed Mode Transit Systems,Urban Transit Systems,Urban Transit Systems,Transit and Ground Passenger Transportation,Transportation and Warehousing
485112,48511,4851,485,48-49,Commuter Rail Systems,Urban Transit Systems,Urban Transit Systems,Transit and Ground Passenger Transportation,Transportation and Warehousing
485113,48511,4851,485,48-49,Bus and Other Motor Vehicle Transit Systems,Urban Transit Systems,Urban Transit Systems,Transit and Ground Passenger Transportation,Transportation and Warehousing
485119,48511,4851,485,48-49,Other Urban Transit Systems,Urban Transit Systems,Urban Transit Systems,Transit and Ground Passenger Transportation,Transportation and Warehousing
485210,48521,4852,485,48-49,Interurban and Rural Bus Transportation,Interurban and Rural Bus Transportation,Interurban and Rural Bus Transportation,Transit and Ground Passenger Transportation,Transportation and Warehousing
485310,48531,4853,485,48-49,Taxi Service,Taxi Service,Taxi and Limousine Service,Transit and Ground Passenger Transportation,Transportation and Warehousing
485320,48532,4853,485,48-49,Limousine Service,Limousine Service,Taxi and Limousine Service,Transit and Ground Passenger Transportation,Transportation and Warehousing
485410,48541,4854,485,48-49,School and Employee Bus Transportation,School and Employee Bus Transportation,School and Employee Bus Transportation,Transit and Ground Passenger Transportation,Transportation and Warehousing
485510,48551,4855,485,48-49,Charter Bus Industry,Charter Bus Industry,Charter Bus Industry,Transit and Ground Passenger Transportation,Transportation and Warehousing
485991,48599,4859,485,48-49,Special Needs Transportation,Other Transit and Ground Passenger Transportation,Other Transit and Ground Passenger Transportation,Transit and Ground Passenger Transportation,Transportation and Warehousing
485999,48599,4859,485,48-49,All Other Transit and Ground Passenger Transportation,Other Transit and Ground Passenger Transportation,Other Transit and Ground Passenger Transportation,Transit and Ground Passenger Transportation,Transportation and Warehousing
486110,48611,4861,486,48-49,Pipeline Transportation of Crude Oil,Pipeline Transportation of Crude Oil,Pipeline Transportation of Crude Oil,Pipeline Transportation,Transportation and Warehousing
486210,48621,4862,486,48-49,Pipeline Transportation of Natural Gas,Pipeline Transportation of Natural Gas,Pipeline Transportation of Natural Gas,Pipeline Transportation,Transportation and Warehousing
486910,48691,4869,486,48-49,Pipeline Transportation of Refined Petroleum Products,Pipeline Transportation of Refined Petroleum Products,Other Pipeline Transportation,Pipeline Transportation,Transportation and Warehousing
486990,48699,4869,486,48-49,All Other Pipeline Transportation,All Other Pipeline Transportation,Other Pipeline Transportation,Pipeline Transportation,Transportation and Warehousing
487110,48711,4871,487,48-49,"Scenic and Sightseeing Transportation, Land","Scenic and Sightseeing Transportation, Land","Scenic and Sightseeing Transportation, Land",Scenic and Sightseeing Transportation,Transportation and Warehousing
